pmcid,surname,given-names
9263555,Val-Laillet,David
9187646,Leite,Leticia
9187646,Esper,Nathalia Bianchini
9187646,Junior,José Roberto M. Lopes
9187646,Lara,Diogo Rizzato
9187646,Buchweitz,Augusto
9231839,Yoon,Eun Jin
9231839,Lee,Jee-Young
9231839,Kim,Heejung
9231839,Yoo,Dallah
9231839,Shin,Jung Hwan
9231839,Nam,Hyunwoo
9231839,Jeon,Beomseok
9231839,Kim,Yu Kyeong
9295451,Qi,Chen-Xing
9295451,Wen,Zhi
9295451,Huang,Xin
7005139,Aihara,Takatsugu
7005139,Shimokawa,Takeaki
7005139,Ogawa,Takeshi
7005139,Okada,Yuto
7005139,Ishikawa,Akihiro
7005139,Inoue,Yoshihiro
7005139,Yamashita,Okito
8482375,Schumacher,Julia
8482375,Thomas,Alan J.
8482375,Peraza,Luis R.
8482375,Firbank,Michael
8482375,O’Brien,John T.
8482375,Taylor,John-Paul
7294062,Bulgarelli,Chiara
7294062,de Klerk,Carina C. J. M.
7294062,Richards,John E.
7294062,Southgate,Victoria
7294062,Hamilton,Antonia
7294062,Blasi,Anna
8542033,Rai,Sabina
8542033,Griffiths,Kristi R.
8542033,Breukelaar,Isabella A.
8542033,Barreiros,Ana R.
8542033,Chen,Wenting
8542033,Boyce,Philip
8542033,Hazell,Philip
8542033,Foster,Sheryl L.
8542033,Malhi,Gin S.
8542033,Harris,Anthony W. F.
8542033,Korgaonkar,Mayuresh S.
8890030,Miao,Guofu
8890030,Rao,Bo
8890030,Wang,Sirui
8890030,Fang,Pinyan
8890030,Chen,Zhuo
8890030,Chen,Linglong
8890030,Zhang,Xin
8890030,Zheng,Jun
8890030,Xu,Haibo
8890030,Liao,Weijing
6791817,Park,Mina
6791817,Chung,Jinyong
6791817,Kim,Jin Kook
6791817,Jeong,Yong
6791817,Moon,Won-Jin
8565294,Chen,Xiaoyun
8565294,Chen,Liting
8565294,Zheng,Senning
8565294,Wang,Hong
8565294,Dai,Yanhong
8565294,Chen,Zhuoming
8565294,Huang,Ruiwang
9573940,Kwon,Manjae
9573940,Jung,Young-Chul
9573940,Lee,Deokjong
9573940,Lee,Junghan
6434094,Skouras,Stavros
6434094,Falcon,Carles
6434094,Tucholka,Alan
6434094,Rami,Lorena
6434094,Sanchez-Valle,Raquel
6434094,Lladó,Albert
6434094,Gispert,Juan D.
6434094,Molinuevo,José Luís
8958111,Li,Jie
8958111,Cheng,Lulu
8958111,Chen,Shijian
8958111,Zhang,Jian
8958111,Liu,Dongqiang
8958111,Liang,Zhijian
8958111,Li,Huayun
7548991,Fenske,Sonja J.
7548991,Bierer,Douglas
7548991,Chelimsky,Gisela
7548991,Conant,Lisa
7548991,Ustine,Candida
7548991,Yan,Ke
7548991,Chelimsky,Thomas
7548991,Kutch,Jason J.
8504518,Zang,Feifei
8504518,Zhu,Yao
8504518,Zhang,Qianqian
8504518,Tan,Chang
8504518,Wang,Qing
8504518,Xie,Chunming
8504518,,
6084015,Wu,Jingsong
6084015,Geng,Xiujuan
6084015,Shao,Robin
6084015,Wong,Nichol M.L.
6084015,Tao,Jing
6084015,Chen,Lidian
6084015,Chan,Chetwyn C.H.
6084015,Lee,Tatia M.C.
9892902,Xue,Kangkang
9892902,Chen,Jingli
9892902,Wei,Yarui
9892902,Chen,Yuan
9892902,Han,Shaoqiang
9892902,Wang,Caihong
9892902,Zhang,Yong
9892902,Song,Xueqin
9892902,Cheng,Jingliang
7813876,Rajkumar,Ravichandran
7813876,Régio Brambilla,Cláudia
7813876,Veselinović,Tanja
7813876,Bierbrier,Joshua
7813876,Wyss,Christine
7813876,Ramkiran,Shukti
7813876,Orth,Linda
7813876,Lang,Markus
7813876,Rota Kops,Elena
7813876,Mauler,Jörg
7813876,Scheins,Jürgen
7813876,Neumaier,Bernd
7813876,Ermert,Johannes
7813876,Herzog,Hans
7813876,Langen,Karl-Josef
7813876,Binkofski,Ferdinand Christoph
7813876,Lerche,Christoph
7813876,Shah,N. Jon
7813876,Neuner,Irene
10338806,Trojsi,Francesca
10338806,Di Nardo,Federica
10338806,D'Alvano,Giulia
10338806,Passaniti,Carla
10338806,Sharbafshaaer,Minoo
10338806,Canale,Fabrizio
10338806,Russo,Antonio
10338806,Silvestro,Marcello
10338806,Lavorgna,Luigi
10338806,Cirillo,Mario
10338806,Esposito,Fabrizio
10338806,Tedeschi,Gioacchino
10338806,Siciliano,Mattia
9081874,Siu,Pok Him
9081874,Müller,Eli
9081874,Zerbi,Valerio
9081874,Aquino,Kevin
9081874,Fulcher,Ben D.
7346398,Xie,Xiaohui
7346398,Zu,Meidan
7346398,Zhang,Long
7346398,Bai,Tongjian
7346398,Wei,Ling
7346398,Huang,Wanling
7346398,Ji,Gong-Jun
7346398,Qiu,Bensheng
7346398,Hu,Panpan
7346398,Tian,Yanghua
7346398,Wang,Kai
9499819,Wei,Jing
9499819,Lyu,Jiaqi
9499819,Xiang,Jie
9499819,Niu,Yan
9499819,Yang,Lan
9499819,Fan,Chanjuan
9499819,Li,Dandan
9499819,Yang,Yanli
6618298,Zhang,Youming
6618298,Yi,Xiaoping
6618298,Gao,Jianming
6618298,Li,Li
6618298,Liu,Lizhi
6618298,Qiu,Ting
6618298,Zhang,Jinlei
6618298,Zhang,Yuanchao
6618298,Liao,Weihua
6664052,Moradi,Narges
6664052,Dousty,Mehdy
6664052,Sotero,Roberto C.
8035440,Shao,Yi
8035440,Yang,Lin
8035440,Zhu,Pei‐Wen
8035440,Su,Ting
8035440,Zhou,Xue‐Zhi
8035440,Li,Biao
8035440,Shi,Wen‐Qing
8035440,Lin,Qi
8035440,Min,You‐Lan
8035440,Yuan,Qing
8035440,Ye,Lei
8035440,Zhou,Qiong
9842899,Gong,Liang
9842899,He,Kewu
9842899,Cheng,Fang
9842899,Deng,Zhenping
9842899,Cheng,Kang
9842899,Zhang,Xi'e
9842899,Zhou,Wenjun
9842899,Ou,Jing
9842899,Wang,Jian
9842899,Zhang,Bei
9842899,Ding,Xin
9842899,Xu,Ronghua
9842899,Xi,Chunhua
10083255,Zhu,Wenjing
10083255,Wang,Zan
10083255,Yu,Miao
10083255,Zhang,Xiangrong
10083255,Zhang,Zhijun
10277613,Xue,Kangkang
10277613,Chen,Jingli
10277613,Wei,Yarui
10277613,Chen,Yuan
10277613,Han,Shaoqiang
10277613,Wang,Caihong
10277613,Zhang,Yong
10277613,Song,Xueqin
10277613,Cheng,Jingliang
8280218,Dong,Guang-Heng
8280218,Dong,Haohao
8280218,Wang,Min
8280218,Zhang,Jialin
8280218,Zhou,Weiran
8280218,Du,Xiaoxia
8280218,Potenza,Marc N.
10108202,Rajasilta,Olli
10108202,Häkkinen,Suvi
10108202,Björnsdotter,Malin
10108202,Scheinin,Noora M.
10108202,Lehtola,Satu J.
10108202,Saunavaara,Jani
10108202,Parkkola,Riitta
10108202,Lähdesmäki,Tuire
10108202,Karlsson,Linnea
10108202,Karlsson,Hasse
10108202,Tuulari,Jetro J.
8427063,Li,Danian
8427063,Zhang,Hanyue
8427063,Liu,Yujie
8427063,Liang,Xinyu
8427063,Chen,Yaoping
8427063,Zheng,Yanting
8427063,Qiu,Shijun
8427063,Cui,Ying
7476068,Bharti,Komal
7476068,Khan,Muhammad
7476068,Beaulieu,Christian
7476068,Graham,Simon J.
7476068,Briemberg,Hannah
7476068,Frayne,Richard
7476068,Genge,Angela
7476068,Korngut,Lawrence
7476068,Zinman,Lorne
7476068,Kalra,Sanjay
7476068,,
6987226,Mohanty,Rosaleena
6987226,Sethares,William A.
6987226,Nair,Veena A.
6987226,Prabhakaran,Vivek
6460665,Smith,Rachel E. W.
6460665,Avery,Jason A.
6460665,Wallace,Gregory L.
6460665,Kenworthy,Lauren
6460665,Gotts,Stephen J.
6460665,Martin,Alex
8844352,Ramaekers,J. G.
8844352,Mason,N. L.
8844352,Toennes,S. W.
8844352,Theunissen,E. L.
8844352,Amico,E.
8946618,Jaroszynski,Chloé
8946618,Job,Agnès
8946618,Jedynak,Maciej
8946618,David,Olivier
8946618,Delon-Martin,Chantal
9796574,Tahmi,Mouna
9796574,Kane,Veronica A.
9796574,Pavol,Marykay A.
9796574,Naqvi,Imama A.
9253380,Markin,Kirill
9253380,Trufanov,Artem
9253380,Frunza,Daria
9253380,Litvinenko,Igor
9253380,Tarumov,Dmitriy
9253380,Krasichkov,Alexander
9253380,Polyakova,Victoria
9253380,Efimtsev,Alexander
9253380,Medvedev,Dmitriy
10400792,Lew,Brandon J.
10400792,McCusker,Marie C.
10400792,O'Neill,Jennifer
10400792,Bares,Sara H.
10400792,Wilson,Tony W.
10400792,Doucet,Gaelle E.
7956963,Liu,Yang
7956963,Fu,Huiqun
7956963,Wu,Yan
7956963,Nie,Binbin
7956963,Liu,Fangyan
7956963,Wang,Tianlong
7956963,Xiao,Wei
7956963,Yang,Shuyi
7956963,Kan,Minhui
7956963,Fan,Long
8415788,Zhe,Xia
8415788,Chen,Li
8415788,Zhang,Dongsheng
8415788,Tang,Min
8415788,Gao,Jie
8415788,Ai,Kai
8415788,Liu,Weijun
8415788,Lei,Xiaoyan
8415788,Zhang,Xiaoling
6693558,Afyouni,Soroosh
6693558,Smith,Stephen M.
6693558,Nichols,Thomas E.
10406257,Cao,Lei
10406257,Kohut,Stephen J.
10406257,Frederick,Blaise deB.
8097883,Schulz,Maximilian
8097883,Malherbe,Caroline
8097883,Cheng,Bastian
8097883,Thomalla,Götz
8097883,Schlemm,Eckhard
9929859,Allen,Corey H.
9929859,Shold,Jenna
9929859,Michael Maurer,J.
9929859,Reynolds,Brooke L.
9929859,Anderson,Nathaniel E.
9929859,Harenski,Carla L.
9929859,Harenski,Keith A.
9929859,Calhoun,Vince D.
9929859,Kiehl,Kent A.
9194954,Rocca,Maria A.
9194954,Schoonheim,Menno M.
9194954,Valsasina,Paola
9194954,Geurts,Jeroen J.G.
9194954,Filippi,Massimo
7234595,Ilzarbe,Daniel
7234595,Baeza,Inmaculada
7234595,De la Serna,Elena
7234595,Rosa,Mireia
7234595,Puig-Navarro,Olga
7234595,Masias,Mireia
7234595,Pariente,Jose
7234595,Fortea,Adriana
7234595,Batalla,Albert
7234595,Bossong,Matthijs
7234595,Castro-Fornieles,Josefina
7234595,Sugranyes,Gisela
7779317,Vicentini,Jéssica Elias
7779317,Weiler,Marina
7779317,Casseb,Raphael Fernandes
7779317,Almeida,Sara Regina
7779317,Valler,Lenise
7779317,de Campos,Brunno Machado
7779317,Li,Li Min
8261303,Temp,Anna G. M.
8261303,Dyrba,Martin
8261303,Büttner,Charlotte
8261303,Kasper,Elisabeth
8261303,Machts,Judith
8261303,Kaufmann,Jörn
8261303,Vielhaber,Stefan
8261303,Teipel,Stefan
8261303,Prudlo,Johannes
7234455,Del Fabro,Lorenzo
7234455,Schmidt,André
7234455,Delvecchio,Giuseppe
7234455,D’Agostino,Armando
7234455,Borgwardt,Stefan
7234455,Brambilla,Paolo
9027787,Wang,Lei
9027787,Zhu,Yanyan
9027787,Wu,Lin
9027787,Zhuang,Ying
9027787,Zeng,Jinsheng
9027787,Zhou,Fuqing
8894349,Droby,Amgad
8894349,Artzi,Moran
8894349,Lerman,Hedva
8894349,Hutchison,R. Matthew
8894349,Bashat,Dafna Ben
8894349,Omer,Nurit
8894349,Gurevich,Tanya
8894349,Orr-Urtreger,Avi
8894349,Cohen,Batsheva
8894349,Cedarbaum,Jesse M.
8894349,Sapir,Einat Even
8894349,Giladi,Nir
8894349,Mirelman,Anat
8894349,Thaler,Avner
7542223,Li,Guangfei
7542223,Han,Xiaowei
7542223,Gao,Wenwen
7542223,Song,Zeyu
7542223,Zhao,Shuai
7542223,Sun,Feiyi
7542223,Ma,Hong
7542223,Cui,Ailing
7542223,Tang,Xiaoying
7542223,Ma,Guolin
10171559,Jain,Pratik
10171559,Chakraborty,Ankit
10171559,Hafiz,Rakibul
10171559,Sao,Anil K.
10171559,Biswal,Bharat
10235578,Gage,Meghan
10235578,Vasanthi,Suraj S
10235578,Meyer,Christina M
10235578,Rao,Nikhil S
10235578,Thedens,Daniel R
10235578,Kannurpatti,Sridhar S.
10235578,Thippeswamy,Thimmasettappa
9462826,Walton,Samuel R.
9462826,Powell,Jacob R.
9462826,Brett,Benjamin L.
9462826,Yin,Weiyan
9462826,Kerr,Zachary Yukio
9462826,Liu,Mingxia
9462826,McCrea,Michael A.
9462826,Guskiewicz,Kevin M.
9462826,Giovanello,Kelly S.
6283978,Zhang,Li
6283978,Luo,Lunjie
6283978,Zhou,Zhen
6283978,Xu,Kaibin
6283978,Zhang,Lijuan
6283978,Liu,Xiaoyan
6283978,Tan,Xufei
6283978,Zhang,Jie
6283978,Ye,Xiangming
6283978,Gao,Jian
6283978,Luo,Benyan
9707802,Nieto-Castanon,Alfonso
6440970,Wu,Tung-Lin
6440970,Yang,Pai-Feng
6440970,Wang,Feng
6440970,Shi,Zhaoyue
6440970,Mishra,Arabinda
6440970,Wu,Ruiqi
6440970,Chen,Li Min
6440970,Gore,John C.
7090100,Li,Qiongge
7090100,Dong,Chao
7090100,Liu,Tao
7090100,Chen,Xiaodan
7090100,Perry,Alistair
7090100,Jiang,Jiyang
7090100,Cheng,Jian
7090100,Niu,Haijun
7090100,Kochan,Nicole A.
7090100,Brodaty,Henry
7090100,Sachdev,Perminder S.
7090100,Wen,Wei
7710734,Kohut,Stephen J.
7710734,Mintzopoulos,Dionyssios
7710734,Kangas,Brian D.
7710734,Shields,Hannah
7710734,Brown,Kelly
7710734,Gillis,Timothy E.
7710734,Rohan,Michael L.
7710734,Bergman,Jack
7710734,Kaufman,Marc J.
8482874,Wu,Guoqing
8482874,Jiang,Zhaoshun
8482874,Cai,Yuxi
8482874,Zhang,Xixue
8482874,Lv,Yating
8482874,Li,Shihong
8482874,Lin,Guangwu
8482874,Bao,Zhijun
8482874,Liu,Songbin
8482874,Gu,Weidong
7234388,Blondiaux,Eva
7234388,Stripeikyte,Giedre
7234388,Rognini,Giulio
7234388,Akselrod,Michel
7234388,Potheegadoo,Jevita
7234388,Progin,Pierre
7234388,Do,Kim
7234388,Conus,Philippe
7234388,Hagmann,Patric
7234388,Hara,Masayuki
7234388,Faivre,Nathan
7234388,Van de Ville,Dimitri
7234388,Blanke,Olaf
9847513,Ghahremani,Maryam
9847513,Nathan,Santhosh
9847513,Smith,Eric E.
9847513,McGirr,Alexander
9847513,Goodyear,Bradley
9847513,Ismail,Zahinoor
8218241,Wang,Qingguang
8218241,He,Wei
8218241,Liu,Dinghua
8218241,Han,Bojun
8218241,Jiang,Qitao
8218241,Niu,Jiali
8218241,Ding,Yunlong
9156943,Guàrdia-Olmos,Joan
9156943,Soriano-Mas,Carles
9156943,Tormo-Rodríguez,Lara
9156943,Cañete-Massé,Cristina
9156943,Cerro,Inés del
9156943,Urretavizcaya,Mikel
9156943,Menchón,José M.
9156943,Soria,Virgina
9156943,Peró-Cebollero,Maribel
8951449,Hsieh,Hsinyu
8951449,Xu,Qiang
8951449,Yang,Fang
8951449,Zhang,Qirui
8951449,Hao,Jingru
8951449,Liu,Gaoping
8951449,Liu,Ruoting
8951449,Yu,Qianqian
8951449,Zhang,Zixuan
8951449,Xing,Wei
8951449,Bernhardt,Boris C.
8951449,Lu,Guangming
8951449,Zhang,Zhiqiang
7341340,Liu,Janelle
7341340,Okada,Nana J.
7341340,Cummings,Kaitlin K.
7341340,Jung,Jiwon
7341340,Patterson,Genevieve
7341340,Bookheimer,Susan Y.
7341340,Jeste,Shafali S.
7341340,Dapretto,Mirella
7901076,Deng,Min
7901076,Zhang,Xing
7901076,Bi,Xiaoyan
7901076,Gao,Chunhai
10390027,Kashyap,Amrit
10390027,Plis,Sergey
10390027,Ritter,Petra
10390027,Keilholz,Shella
9860110,Cushnie,Adriana K.
9860110,Bullock,Daniel N.
9860110,Manea,Ana M.G.
9860110,Tang,Wei
9860110,Zimmermann,Jan
9860110,Heilbronner,Sarah R.
9232427,De Filippi,Eleonora
9232427,Escrichs,Anira
9232427,Càmara,Estela
9232427,Garrido,César
9232427,Marins,Theo
9232427,Sánchez-Fibla,Marti
9232427,Gilson,Matthieu
9232427,Deco,Gustavo
8764474,Moretto,Manuela
8764474,Silvestri,Erica
8764474,Zangrossi,Andrea
8764474,Corbetta,Maurizio
8764474,Bertoldo,Alessandra
7234123,Hare,Stephanie
7234123,Adhikari,Bhim
7234123,Chiappelli,Joshua
7234123,Du,Xiaoming
7234123,Chen,Shuo
7234123,Kochunov,Peter
7234123,Elliot Hong,L
6545541,Lin,Shih-Yen
6545541,Lee,Chi-Chun
6545541,Chen,Yong-Sheng
6545541,Kuo,Li-Wei
8527880,Eisenstein,Tamir
8527880,Giladi,Nir
8527880,Hendler,Talma
8527880,Havakuk,Ofer
8527880,Lerner,Yulia
6333856,Risius,Okka J.
6333856,Onur,Oezguer A.
6333856,Dronse,Julian
6333856,von Reutern,Boris
6333856,Richter,Nils
6333856,Fink,Gereon R.
6333856,Kukolja,Juraj
7783210,Meeker,Timothy J.
7783210,Veldhuijzen,Dieuwke S.
7783210,Keaser,Michael L.
7783210,Gullapalli,Rao P.
7783210,Greenspan,Joel D.
7533640,Li,Yifan
7533640,Liang,Yi
7533640,Tan,Xin
7533640,Chen,Yuna
7533640,Yang,Jinquan
7533640,Zeng,Hui
7533640,Qin,Chunhong
7533640,Feng,Yue
7533640,Ma,Xiaomeng
7533640,Qiu,Shijun
10275545,Saccaro,Luigi F
10275545,Gaviria,Julian
10275545,Ville,Dimitri Van De
10275545,Piguet,Camille
7969641,Yao,Shuxia
7969641,Becker,Benjamin
7969641,Kendrick,Keith M.
7485713,Zheng,Weimin
7485713,Ge,Yunxiang
7485713,Ren,Shan
7485713,Ran,Weizheng
7485713,Zhang,Xinning
7485713,Tian,Wenyang
7485713,Chen,Zhigang
7485713,Dou,Weibei
7485713,Wang,Zhiqun
9406102,Yu,Jianping
9406102,Xie,Minyao
9406102,Song,Shasha
9406102,Zhou,Ping
9406102,Yuan,Fangzheng
9406102,Ouyang,Mengyuan
9406102,Wang,Chun
9406102,Liu,Na
9406102,Zhang,Ning
6849263,Su,Jingjing
6849263,Ban,Shiyu
6849263,Wang,Mengxing
6849263,Hua,Fengchun
6849263,Wang,Liang
6849263,Cheng,Xin
6849263,Tang,Yuping
6849263,Zhou,Houguang
6849263,Zhai,Yu
6849263,Du,Xiaoxia
6849263,Liu,Jianren
9219664,Chirokoff,Valentine
9219664,Di Scala,Georges
9219664,Swendsen,Joel
9219664,Dilharreguy,Bixente
9219664,Berthoz,Sylvie
9219664,Chanraud,Sandra
6457563,Kieliba,Paulina
6457563,Madugula,Sasidhar
6457563,Filippini,Nicola
6457563,Duff,Eugene P.
6457563,Makin,Tamar R.
8792610,Chu,Ying
8792610,Wang,Guangyu
8792610,Cao,Liang
8792610,Qiao,Lishan
8792610,Liu,Mingxia
6970183,Berlot,Eva
6970183,Arts,Remo
6970183,Smit,Jasper
6970183,George,Erwin
6970183,Gulban,Omer Faruk
6970183,Moerel,Michelle
6970183,Stokroos,Robert
6970183,Formisano,Elia
6970183,De Martino,Federico
10368246,Häfele,Maximilian
10368246,Kreitz,Silke
10368246,Ludwig,Andreas
10368246,Hess,Andreas
10368246,Wank,Isabel
9168906,Dalle Molle,Roberta
9168906,de Mendonça Filho,Euclides José
9168906,Minuzzi,Luciano
9168906,Machado,Tania Diniz
9168906,Reis,Roberta Sena
9168906,Rodrigues,Danitsa Marcos
9168906,Mucellini,Amanda Brondani
9168906,Franco,Alexandre Rosa
9168906,Buchweitz,Augusto
9168906,Toazza,Rudineia
9168906,Bortoluzzi,Andressa
9168906,Salum,Giovanni Abrahão
9168906,Boscenco,Sonia
9168906,Meaney,Michael J.
9168906,Levitan,Robert D.
9168906,Manfro,Gisele Gus
9168906,Silveira,Patricia Pelufo
8046067,Frässle,Stefan
8046067,Harrison,Samuel J.
8046067,Heinzle,Jakob
8046067,Clementz,Brett A.
8046067,Tamminga,Carol A.
8046067,Sweeney,John A.
8046067,Gershon,Elliot S.
8046067,Keshavan,Matcheri S.
8046067,Pearlson,Godfrey D.
8046067,Powers,Albert
8046067,Stephan,Klaas E.
9359206,Huang,Huan
9359206,Zhang,Bei
9359206,Mi,Li
9359206,Liu,Meiqing
9359206,Chang,Xin
9359206,Luo,Yuling
9359206,Li,Cheng
9359206,He,Hui
9359206,Zhou,Jingyu
9359206,Yang,Ruikun
9359206,Li,Hechun
9359206,Jiang,Sisi
9359206,Yao,Dezhong
9359206,Li,Qifu
9359206,Duan,Mingjun
9359206,Luo,Cheng
9012114,Geng,Chaofan
9012114,Wang,Shenghui
9012114,Li,Zhonglin
9012114,Xu,Pengfei
9012114,Bai,Yingying
9012114,Zhou,Yao
9012114,Zhang,Xinyu
9012114,Li,Yongli
9012114,Zhang,Jiewen
9012114,Zhang,Hongju
9065073,Eckstein,Kathrin N.
9065073,Wildgruber,Dirk
9065073,Ethofer,Thomas
9065073,Brück,Carolin
9065073,Jacob,Heike
9065073,Erb,Michael
9065073,Kreifelts,Benjamin
6491879,Zhang,Guoqin
6491879,Ruan,Xiuhang
6491879,Li,Yuting
6491879,Li,E
6491879,Gao,Cuihua
6491879,Liu,Yanli
6491879,Jiang,Lisheng
6491879,Liu,Lingling
6491879,Chen,Xin
6491879,Yu,Shaode
6491879,Jiang,Xinqing
6491879,Xu,Guangqing
6491879,Lan,Yue
6491879,Wei,Xinhua
9334869,Zhao,Feng
9334869,Li,Na
9334869,Pan,Hongxin
9334869,Chen,Xiaobo
9334869,Li,Yuan
9334869,Zhang,Haicheng
9334869,Mao,Ning
9334869,Cheng,Dapeng
9528018,Catalogna,Merav
9528018,Sasson,Efrat
9528018,Hadanny,Amir
9528018,Parag,Yoav
9528018,Zilberman-Itskovich,Shani
9528018,Efrati,Shai
9377538,Li,Jing
9377538,Li,Jie
9377538,Huang,Pei
9377538,Huang,Li-Na
9377538,Ding,Qing-Guo
9377538,Zhan,Linlin
9377538,Li,Mengting
9377538,Zhang,Jiaxi
9377538,Zhang,Hongqiang
9377538,Cheng,Lulu
9377538,Li,Huayun
9377538,Liu,Dong-Qiang
9377538,Zhou,Hai-Yan
9377538,Jia,Xi-Ze
9291979,Roelofs,Theresia J. M.
9291979,Straathof,Milou
9291979,van der Toorn,Annette
9291979,Otte,Willem M.
9291979,Adan,Roger A. H.
9291979,Dijkhuizen,Rick M.
7221355,Gracia-Tabuenca,Zeus
7221355,Díaz-Patiño,Juan Carlos
7221355,Arelio,Isaac
7221355,Alcauter,Sarael
8673709,Huang,Li‐Chuan
8673709,Chen,Li‐Guo
8673709,Wu,Ping‐An
8673709,Pang,Cheng‐Yoong
8673709,Lin,Shinn‐Zong
8673709,Tsai,Sheng‐Tzung
8673709,Chen,Shin‐Yuan
9593212,Han,Shuai
9593212,Aili,Xire
9593212,Ma,Juming
9593212,Liu,Jiaojiao
9593212,Wang,Wei
9593212,Yang,Xue
9593212,Wang,Xi
9593212,Sun,Lijun
9593212,Li,Hongjun
9108289,Dong,Xiaohui
9108289,Yin,Tao
9108289,Yu,Siyi
9108289,He,Zhaoxuan
9108289,Chen,Yuan
9108289,Ma,Peihong
9108289,Qu,Yuzhu
9108289,Yin,Shuai
9108289,Liu,Xiaoyan
9108289,Zhang,Tingting
9108289,Huang,Liuyang
9108289,Lu,Jin
9108289,Gong,Qiyong
9108289,Zeng,Fang
6856672,Fitzhugh,Megan C.
6856672,Hemesath,Angela
6856672,Schaefer,Sydney Y.
6856672,Baxter,Leslie C.
6856672,Rogalsky,Corianne
6519915,Facer-Childs,Elise R
6519915,Campos,Brunno M
6519915,Middleton,Benita
6519915,Skene,Debra J
6519915,Bagshaw,Andrew P
8473781,Lu,Jiaming
8473781,Chen,Qian
8473781,Li,Danyan
8473781,Zhang,Wen
8473781,Xing,Siyan
8473781,Wang,Junxia
8473781,Zhang,Xin
8473781,Liu,Jiani
8473781,Qing,Zhao
8473781,Dai,Yutian
8473781,Zhang,Bing
9915674,Saleem,Arshaq
9915674,Harmata,Gail
9915674,Jain,Shivangi
9915674,Voss,Michelle W.
9915674,Fiedorowicz,Jess G.
9915674,Williams,Aislinn
9915674,Shaffer,Joseph J.
9915674,Richards,Jenny Gringer
9915674,Barsotti,Ercole John
9915674,Sathyaputri,Leela
9915674,Schmitz,Samantha L.
9915674,Christensen,Gary E.
9915674,Long,Jeffrey D.
9915674,Xu,Jia
9915674,Wemmie,John A.
9915674,Magnotta,Vincent A.
7937930,Invernizzi,Azzurra
7937930,Gravel,Nicolas
7937930,Haak,Koen V.
7937930,Renken,Remco J.
7937930,Cornelissen,Frans W.
9714425,Ma,Shan-Shan
9714425,Zhang,Jin-Tao
9714425,Song,Kun-Ru
9714425,Zhao,Rui
9714425,Fang,Ren-Hui
9714425,Wang,Luo-Bin
9714425,Yao,Shu-Ting
9714425,Hu,Yi-Fan
9714425,Jiang,Xin-Ying
9714425,Potenza,Marc N
9714425,Fang,Xiao-Yi
9998866,Wu,Jinjian
9998866,Fang,Yuqi
9998866,Tan,Xin
9998866,Kang,Shangyu
9998866,Yue,Xiaomei
9998866,Rao,Yawen
9998866,Huang,Haoming
9998866,Liu,Mingxia
9998866,Qiu,Shijun
9998866,Yap,Pew-Thian
7094193,Wang,Yang
7094193,Qin,Yun
7094193,Li,Hui
7094193,Yao,Dezhong
7094193,Sun,Bo
7094193,Li,Zhiliang
7094193,Li,Xin
7094193,Dai,Yu
7094193,Wen,Chao
7094193,Zhang,Lingrui
7094193,Zhang,Chenchen
7094193,Zhu,Tianmin
7094193,Luo,Cheng
7264165,Coolen,Tim
7264165,Wens,Vincent
7264165,Vander Ghinst,Marc
7264165,Mary,Alison
7264165,Bourguignon,Mathieu
7264165,Naeije,Gilles
7264165,Peigneux,Philippe
7264165,Sadeghi,Niloufar
7264165,Goldman,Serge
7264165,De Tiège,Xavier
7231977,Belleau,Emily L.
7231977,Ehret,Lauren E.
7231977,Hanson,Jessica L.
7231977,Brasel,Karen J.
7231977,Larson,Christine L.
7231977,deRoon-Cassini,Terri A.
9412736,Bonzano,Laura
9412736,Bortoletto,Marta
9412736,Zazio,Agnese
9412736,Iester,Costanza
9412736,Stango,Antonietta
9412736,Gasparotti,Roberto
9412736,Miniussi,Carlo
9412736,Bove,Marco
8288091,Zhang,Yujie
8288091,Shao,Junneng
8288091,Wang,Xinyi
8288091,Chen,Zhilu
8288091,Liu,Haiyan
8288091,Pei,Cong
8288091,Zhang,Shuqiang
8288091,Yao,Zhijian
8288091,Lu,Qing
9453650,Duan,Ranran
9453650,Li,Yanfei
9453650,Jing,Lijun
9453650,Zhang,Tian
9453650,Yao,Yaobing
9453650,Gong,Zhe
9453650,Shao,Yingzhe
9453650,Song,Yajun
9453650,Wang,Weijian
9453650,Zhang,Yong
9453650,Cheng,Jingliang
9453650,Zhu,Xiaofeng
9453650,Peng,Ying
9453650,Jia,Yanjie
7670469,Pompilus,Marjory
7670469,Colon-Perez,Luis M.
7670469,Grudny,Matteo M.
7670469,Febo,Marcelo
7380082,Fang,Shengyu
7380082,Zhou,Chunyao
7380082,Fan,Xing
7380082,Jiang,Tao
7380082,Wang,Yinyan
10014938,Hayward,Nicholas Mark Edward Alexander
10014938,Triana,Ana María
10014938,Panula,Jonatan M.
10014938,Kieseppä,Tuula
10014938,Suvisaari,Jaana
10014938,Raij,Tuukka T.
6438042,Green,Claudia
6438042,Sydow,Astrid
6438042,Vogel,Stefanie
6438042,Anglada-Huguet,Marta
6438042,Wiedermann,Dirk
6438042,Mandelkow,Eckhard
6438042,Mandelkow,Eva-Maria
6438042,Hoehn,Mathias
6456806,Luan,Shu‐xin
6456806,Zhang,Lei
6456806,Wang,Rui
6456806,Zhao,Hua
6456806,Liu,Chang
8891574,Li,Ying
8891574,Zeng,Weiming
8891574,Shi,Yuhu
