pmcid,table_id,table_label,x,y,z
8357001,hbm25546-tbl-0002,TABLE 2,12,-66,10
8357001,hbm25546-tbl-0002,TABLE 2,16,-52,-22
8357001,hbm25546-tbl-0002,TABLE 2,20,-57,-53
8357001,hbm25546-tbl-0003,TABLE 3,-30,10,2
8357001,hbm25546-tbl-0003,TABLE 3,38,16,2
8357001,hbm25546-tbl-0004,TABLE 4,12,-62,8
8357001,hbm25546-tbl-0005,TABLE 5,-38,-88,2
8357001,hbm25546-tbl-0006,TABLE 6,-4,-46,2
8357001,hbm25546-tbl-0006,TABLE 6,-36,-16,68
8357001,hbm25546-tbl-0006,TABLE 6,36,-70,-50
8357001,hbm25546-tbl-0006,TABLE 6,-18,-12,-26
8357001,hbm25546-tbl-0006,TABLE 6,-32,-80,50
8357001,hbm25546-tbl-0006,TABLE 6,-54,-18,-24
8907119,T1,Table 1,63.0,-57.0,-18.0
8907119,T1,Table 1,-6.0,66.0,6.0
8907119,T1,Table 1,-33.0,-69.0,27.0
8907119,T1,Table 1,33.0,24.0,36.0
8907119,T1,Table 1,-12.0,15.0,63.0
8907119,T1,Table 1,-36.0,-66.0,3.0
8907119,T1,Table 1,-57.0,-15.0,9.0
8907119,T1,Table 1,-42.0,-24.0,36.0
7381702,tbl3,Table 3,-4,-72,46
7381702,tbl3,Table 3,18,-70,38
7381702,tbl3,Table 3,-12,-60,20
7381702,tbl3,Table 3,8,-46,6
7381702,tbl3,Table 3,-4,56,-10
7381702,tbl3,Table 3,-44,-62,20
7381702,tbl3,Table 3,16,-66,20
7381702,tbl3,Table 3,56,-64,12
7381702,tbl3,Table 3,-38,-70,32
7381702,tbl3,Table 3,-6,-60,34
7381702,tbl3,Table 3,2,56,-14
7381702,tbl3,Table 3,24,32,44
7381702,tbl3,Table 3,6,-60,-46
7381702,tbl3,Table 3,-14,-84,-40
7381702,tbl3,Table 3,-62,-6,-20
7381702,tbl3,Table 3,60,-2,-18
7381702,tbl3,Table 3,0,-64,34
7381702,tbl3,Table 3,-30,-74,30
7381702,tbl3,Table 3,34,-66,34
7381702,tbl3,Table 3,8,62,-4
7381702,tbl3,Table 3,-58,-2,-22
7381702,tbl3,Table 3,26,32,40
7381702,tbl3,Table 3,58,-8,-28
7381702,tbl3,Table 3,6,-56,-42
7381702,tbl3,Table 3,26,-48,-48
7381702,tbl3,Table 3,10,24,-14
7381702,tbl3,Table 3,-24,28,42
7381702,tbl3,Table 3,-36,-78,-42
7381702,tbl3,Table 3,26,-52,48
7381702,tbl3,Table 3,6,-46,-66
10033598,T1,TABLE 1,8.0,-101.05,-14.8
10033598,T1,TABLE 1,-52.0,-35.05,-11.8
10033598,T1,TABLE 1,41.0,-125.05,18.2
10033598,T1,TABLE 1,-13.0,-92.05,-32.8
10033598,T1,TABLE 1,32.0,-125.05,27.2
10033598,T1,TABLE 1,14.0,24.95,-11.8
10033598,T1,TABLE 1,23.0,-47.05,51.2
10033598,T1,TABLE 1,16.0,33.95,15.2
10033598,T1,TABLE 1,32.0,-59.05,36.2
10033598,T1,TABLE 1,20.0,-125.05,-26.8
10033598,T1,TABLE 1,23.0,-47.05,51.2
10033598,T1,TABLE 1,23.0,12.95,21.2
10033598,T1,TABLE 1,-64.0,-113.05,6.2
10033598,T1,TABLE 1,50.0,-56.05,6.2
10033598,T1,TABLE 1,50.0,-56.05,6.2
10033598,T1,TABLE 1,-58.0,-32.05,0.2
10033598,T1,TABLE 1,-1.0,-50.05,-5.8
10033598,T1,TABLE 1,-28.0,-122.05,12.2
8612467,t2-46-6-e639,Table 2,8,58,12
8612467,t2-46-6-e639,Table 2,-54,12,-34
8612467,t2-46-6-e639,Table 2,30,-32,-16
8612467,t2-46-6-e639,Table 2,66,-4,-20
8612467,t2-46-6-e639,Table 2,-2,48,-16
8612467,t2-46-6-e639,Table 2,-18,-60,52
8612467,t2-46-6-e639,Table 2,48,16,-32
8612467,t2-46-6-e639,Table 2,-4,48,-16
8612467,t2-46-6-e639,Table 2,-44,12,-34
8506644,ctm2541-tbl-0002,TABLE 2,-6.0,57.0,-24.0
8506644,ctm2541-tbl-0002,TABLE 2,-6.0,57.0,-24.0
8506644,ctm2541-tbl-0002,TABLE 2,-6.0,48.0,24.0
8506644,ctm2541-tbl-0002,TABLE 2,-36.0,18.0,-33.0
8506644,ctm2541-tbl-0002,TABLE 2,-36.0,18.0,-33.0
8506644,ctm2541-tbl-0002,TABLE 2,-45.0,-78.0,0.0
8506644,ctm2541-tbl-0002,TABLE 2,33.0,-60.0,-24.0
8506644,ctm2541-tbl-0002,TABLE 2,33.0,-60.0,-24.0
8506644,ctm2541-tbl-0002,TABLE 2,36.0,18.0,-21.0
8506644,ctm2541-tbl-0002,TABLE 2,36.0,18.0,-21.0
8506644,ctm2541-tbl-0002,TABLE 2,63.0,-15.0,-3.0
8506644,ctm2541-tbl-0002,TABLE 2,63.0,-15.0,-3.0
8506644,ctm2541-tbl-0002,TABLE 2,63.0,-15.0,-3.0
8506644,ctm2541-tbl-0002,TABLE 2,12.0,-69.0,-6.0
8506644,ctm2541-tbl-0002,TABLE 2,-9.0,-81.0,15.0
8506644,ctm2541-tbl-0002,TABLE 2,-42.0,-24.0,54.0
8506644,ctm2541-tbl-0002,TABLE 2,42.0,-21.0,51.0
8506644,ctm2541-tbl-0002,TABLE 2,3.0,-39.0,66.0
8506644,ctm2541-tbl-0002,TABLE 2,-21.0,-30.0,75.0
7090024,T2,TABLE 2,23,-33,0
7090024,T2,TABLE 2,-18,-35,2
7090024,T2,TABLE 2,-4,-16,60
7090024,T3,TABLE 3,8,68,8
7090024,T3,TABLE 3,-34,-66,26
7090024,T3,TABLE 3,-12,52,-8
7090024,T3,TABLE 3,16,54,-18
7090024,T3,TABLE 3,-22,-66,32
7090024,T3,TABLE 3,36,-56,50
7090024,T3,TABLE 3,-18,34,-20
8959121,T2,Table 2. ,0.0,-21.0,48.0
8959121,T2,Table 2. ,-39.0,-26.0,51.0
8959121,T2,Table 2. ,38.0,-26.0,48.0
8959121,T2,Table 2. ,-1.0,54.0,27.0
8959121,T2,Table 2. ,0.0,-52.0,27.0
8959121,T2,Table 2. ,-46.0,-66.0,30.0
8959121,T2,Table 2. ,49.0,-63.0,33.0
8959121,T2,Table 2. ,0.0,24.0,46.0
8959121,T2,Table 2. ,-44.0,45.0,0.0
8959121,T2,Table 2. ,44.0,45.0,0.0
8959121,T2,Table 2. ,-50.0,-51.0,45.0
8959121,T2,Table 2. ,50.0,-51.0,45.0
8959121,T2,Table 2. ,0.0,21.0,36.0
8959121,T2,Table 2. ,-35.0,45.0,30.0
8959121,T2,Table 2. ,32.0,45.0,30.0
8959121,T2,Table 2. ,-41.0,3.0,6.0
8959121,T2,Table 2. ,41.0,3.0,6.0
9442927,Tab2,Table 2,-48,-15,-45
9442927,Tab2,Table 2,39,12,-36
9442927,Tab2,Table 2,27,30,39
9442927,Tab2,Table 2,9,45,30
9442927,Tab2,Table 2,27,-78,-24
9442927,Tab2,Table 2,-30,-51,-39
9442927,Tab2,Table 2,66,-48,-6
9442927,Tab2,Table 2,21,-27,60
9442927,Tab2,Table 2,30,-66,6
9442927,Tab2,Table 2,27,-12,-45
9442927,Tab2,Table 2,-48,-36,57
9442927,Tab2,Table 2,-30,-66,6
9442927,Tab3,Table 3,-42,-36,-15
9442927,Tab3,Table 3,39,12,-36
9442927,Tab3,Table 3,27,33,39
9442927,Tab3,Table 3,18,3,54
9442927,Tab3,Table 3,51,-75,-45
9442927,Tab3,Table 3,9,-36,-18
9442927,Tab3,Table 3,66,-48,-6
9442927,Tab3,Table 3,36,0,30
9442927,Tab3,Table 3,3,-42,51
9442927,Tab3,Table 3,51,-48,-27
9442927,Tab3,Table 3,27,30,39
9442927,Tab3,Table 3,24,-33,75
9442927,Tab3,Table 3,-36,-54,66
9533063,T2,TABLE 2,-54,9,39
9533063,T2,TABLE 2,9,-69,45
9533063,T2,TABLE 2,9,-72,33
9533063,T2,TABLE 2,-54,9,39
9533063,T2,TABLE 2,51,36,12
9533063,T2,TABLE 2,3,12,39
9533063,T2,TABLE 2,-3,6,42
9533063,T2,TABLE 2,39,9,-6
9533063,T2,TABLE 2,-48,3,3
9334807,t2-pi-2021-0386,Table 2.,51.0,15.0,-15.0
9334807,t2-pi-2021-0386,Table 2.,48.0,-9.0,-18.0
9334807,t2-pi-2021-0386,Table 2.,-54.0,-60.0,0.0
9334807,t2-pi-2021-0386,Table 2.,-45.0,-45.0,15.0
9334807,t2-pi-2021-0386,Table 2.,48.0,-12.0,57.0
8884259,T3,Table 3,54.0,10.0,6.0
8884259,T3,Table 3,-46.0,0.0,-2.0
8884259,T3,Table 3,50.0,-42.0,60.0
8884259,T3,Table 3,-60.0,-30.0,44.0
8884259,T3,Table 3,-40.0,34.0,34.0
8884259,T3,Table 3,-52.0,36.0,8.0
8884259,T3,Table 3,-4.0,-40.0,40.0
8884259,T3,Table 3,-30.0,30.0,48.0
8884259,T3,Table 3,-50.0,-68.0,38.0
8884259,T3,Table 3,-2.0,48.0,-8.0
8884259,T3,Table 3,2.0,62.0,16.0
8884259,T3,Table 3,-16.0,58.0,24.0
10051904,sensors-23-03264-t001,Table 1,-45,33,33
10051904,sensors-23-03264-t001,Table 1,-60,6,18
10051904,sensors-23-03264-t001,Table 1,42,-42,63
10051904,sensors-23-03264-t001,Table 1,63,-27,9
10051904,sensors-23-03264-t001,Table 1,-51,-51,6
10051904,sensors-23-03264-t001,Table 1,53,-40,8
10051904,sensors-23-03264-t001,Table 1,48,-38,57
10051904,sensors-23-03264-t001,Table 1,0,30,18
6667674,T2,Table 2,-11,-83,-40
6667674,T2,Table 2,-30,-63,-57
6667674,T2,Table 2,24,-69,-60
7674924,T3,Table 3,0.0,63.0,15.0
7674924,T3,Table 3,-6.0,-63.0,24.0
7674924,T3,Table 3,-6.0,-42.0,15.0
7674924,T3,Table 3,0.0,60.0,15.0
9150031,T3,Table 3,-14.0,-44.0,-12.0
9150031,T3,Table 3,-28.0,-10.0,66.0
9150031,T3,Table 3,10.0,6.0,54.0
9150031,T3,Table 3,-8.0,38.0,-22.0
9150031,T3,Table 3,-36.0,-34.0,62.0
9150031,T3,Table 3,26.0,-28.0,60.0
9150031,T3,Table 3,-44.0,-14.0,42.0
9150031,T3,Table 3,6.0,-90.0,-2.0
8502874,T2,TABLE 2,-48.0,-33.0,22.0
8502874,T2,TABLE 2,48.0,-18.0,-1.0
8502874,T2,TABLE 2,-56.0,-20.0,19.0
8502874,T2,TABLE 2,60.0,-5.0,4.0
8502874,T2,TABLE 2,-50.0,-15.0,16.0
8502874,T2,TABLE 2,58.0,-23.0,13.0
8502874,T2,TABLE 2,-44.0,-18.0,-4.0
8502874,T2,TABLE 2,53.0,-25.0,19.0
8502874,T2,TABLE 2,-53.0,-25.0,25.0
8502874,T2,TABLE 2,57.0,-22.0,13.0
8502874,T2,TABLE 2,-45.0,-31.0,13.0
8502874,T2,TABLE 2,50.0,-25.0,16.0
8502874,T3,TABLE 3,-44.0,-32.0,56.0
8502874,T3,TABLE 3,30.0,-32.0,57.0
8502874,T3,TABLE 3,58.0,-43.0,38.0
8502874,T3,TABLE 3,14.0,-18.0,61.0
8502874,T3,TABLE 3,-21.0,-18.0,62.0
8502874,T3,TABLE 3,-48.0,-41.0,-5.0
8502874,T3,TABLE 3,-47.0,-62.0,42.0
8502874,T3,TABLE 3,48.0,-56.0,34.0
8502874,T3,TABLE 3,16.0,12.0,64.0
8502874,T3,TABLE 3,18.0,38.0,46.0
8502874,T3,TABLE 3,-23.0,32.0,46.0
8502874,T3,TABLE 3,48.0,-8.0,-36.0
9120884,brb32535-tbl-0002,TABLE 2,-18.0,-99.0,0.0
9120884,brb32535-tbl-0002,TABLE 2,3.0,12.0,27.0
9120884,brb32535-tbl-0002,TABLE 2,30.0,6.0,63.0
9120884,brb32535-tbl-0002,TABLE 2,-3.0,18.0,54.0
9120884,brb32535-tbl-0002,TABLE 2,-21.0,15.0,0.0
9120884,brb32535-tbl-0002,TABLE 2,18.0,18.0,6.0
9120884,brb32535-tbl-0002,TABLE 2,-18.0,15.0,9.0
8542047,Tab2,Table 2,-3.0,-66.0,30.0
8542047,Tab2,Table 2,-45.0,3.0,42.0
8542047,Tab2,Table 2,-3.0,-66.0,30.0
8542047,Tab3,Table 3,-45.0,-78.0,-3.0
8542047,Tab3,Table 3,6.0,-54.0,27.0
7511410,Tab2,Table 2,-12.0,28.0,54.0
7511410,Tab2,Table 2,3.0,12.0,27.0
7511410,Tab2,Table 2,-17.0,-22.0,-23.0
7511410,Tab2,Table 2,29.0,-32.0,38.0
7511410,Tab2,Table 2,32.0,-36.0,1.0
7511410,Tab2,Table 2,11.0,-49.0,19.0
7511410,Tab2,Table 2,-3.0,-81.0,39.0
7511410,Tab2,Table 2,-2.0,-78.0,40.0
7511410,Tab3,Table 3,12.0,21.0,39.0
7511410,Tab3,Table 3,-5.0,22.0,42.0
7511410,Tab3,Table 3,7.0,11.0,23.0
7511410,Tab3,Table 3,26.0,-14.0,-14.0
7511410,Tab3,Table 3,-19.0,-20.0,-24.0
7511410,Tab3,Table 3,18.0,-102.0,1.0
7511410,Tab3,Table 3,28.0,-99.0,-2.0
7511410,Tab3,Table 3,27.0,-96.0,0.0
7511410,Tab3,Table 3,-3.0,-89.0,-9.0
7511410,Tab3,Table 3,42.0,-69.0,-56.0
8094334,T2,Table 2,37,38,30
8094334,T2,Table 2,-32,48,24
8094334,T2,Table 2,5,19,26
8094334,T4,Table 4,-1,24,25
8094334,T4,Table 4,17,-55,21
6861733,tbl0003,Table 3,-48.0,-18.0,-36.0
6861733,tbl0003,Table 3,22.0,-66.0,4.0
6861733,tbl0003,Table 3,12.0,-66.0,30.0
6861733,tbl0003,Table 3,36.0,20.0,6.0
6861733,tbl0003,Table 3,-12.0,-4.0,-36.0
8517223,T2,TABLE 2,63.0,15.0,21.0
8517223,T2,TABLE 2,-12.0,-9.0,21.0
8517223,T2,TABLE 2,6.0,60.0,-18.0
8517223,T2,TABLE 2,-3.0,24.0,-12.0
8517223,T2,TABLE 2,42.0,-15.0,15.0
8957120,Tab2,Table 2,-27.0,30.0,-6.0
9137599,behavsci-12-00128-t002,Table 2,-4.0,-16.0,-14.0
9137599,behavsci-12-00128-t002,Table 2,4.0,-16.0,-14.0
9137599,behavsci-12-00128-t002,Table 2,-8.0,10.0,-10.0
9137599,behavsci-12-00128-t002,Table 2,8.0,10.0,-10.0
9137599,behavsci-12-00128-t002,Table 2,-24.0,-2.0,-14.0
9137599,behavsci-12-00128-t002,Table 2,24.0,-2.0,-14.0
9137599,behavsci-12-00128-t002,Table 2,-28.0,-10.0,-22.0
9137599,behavsci-12-00128-t002,Table 2,28.0,-10.0,-22.0
9137599,behavsci-12-00128-t002,Table 2,-13.0,15.0,9.0
9137599,behavsci-12-00128-t002,Table 2,13.0,15.0,9.0
9137599,behavsci-12-00128-t002,Table 2,-18.0,-2.0,-4.0
9137599,behavsci-12-00128-t002,Table 2,18.0,-2.0,-4.0
9137599,behavsci-12-00128-t002,Table 2,-8.0,-12.0,6.0
9137599,behavsci-12-00128-t002,Table 2,8.0,-12.0,6.0
9137599,behavsci-12-00128-t002,Table 2,-30.0,17.0,-15.0
9137599,behavsci-12-00128-t002,Table 2,30.0,17.0,-15.0
9137599,behavsci-12-00128-t002,Table 2,-24.0,-39.0,-12.0
9137599,behavsci-12-00128-t002,Table 2,27.0,-39.0,-12.0
9137599,behavsci-12-00128-t002,Table 2,-6.0,44.0,10.0
9137599,behavsci-12-00128-t002,Table 2,6.0,44.0,10.0
9137599,behavsci-12-00128-t002,Table 2,-6.0,2.0,40.0
9137599,behavsci-12-00128-t002,Table 2,6.0,2.0,40.0
9137599,behavsci-12-00128-t002,Table 2,-6.0,-46.0,30.0
9137599,behavsci-12-00128-t002,Table 2,6.0,-46.0,30.0
9137599,behavsci-12-00128-t002,Table 2,-32.0,42.0,-16.0
9137599,behavsci-12-00128-t002,Table 2,32.0,42.0,-16.0
9137599,behavsci-12-00128-t002,Table 2,-45.0,-58.0,30.0
9137599,behavsci-12-00128-t002,Table 2,45.0,-58.0,30.0
9137599,behavsci-12-00128-t002,Table 2,-24.0,-68.0,56.0
9137599,behavsci-12-00128-t002,Table 2,24.0,-68.0,56.0
9137599,behavsci-12-00128-t002,Table 2,-44.0,38.0,19.0
9137599,behavsci-12-00128-t002,Table 2,44.0,38.0,19.0
9137599,behavsci-12-00128-t002,Table 2,-27.0,5.0,-6.0
9137599,behavsci-12-00128-t002,Table 2,27.0,5.0,-6.0
9124865,T2,TABLE 2,-12,12,18
9124865,T2,TABLE 2,21,15,18
9124865,T2,TABLE 2,-33,-12,21
9124865,T2,TABLE 2,30,-18,18
9124865,T2,TABLE 2,42,-36,-24
9124865,T2,TABLE 2,27,-30,-12
9124865,T2,TABLE 2,-12,-15,18
9124865,T2,TABLE 2,42,-51,12
9124865,T2,TABLE 2,51,-39,-18
9124865,T2,TABLE 2,27,-33,-6
9124865,T2,TABLE 2,30,12,9
9124865,T2,TABLE 2,15,-56,49
9124865,T2,TABLE 2,-3,-48,60
9124865,T2,TABLE 2,-21,-63,24
9124865,T2,TABLE 2,-42,-24,60
9124865,T2,TABLE 2,-24,-15,66
9124865,T2,TABLE 2,27,-3,63
9124865,T2,TABLE 2,42,-29,-21
9124865,T2,TABLE 2,24,-3,36
9124865,T2,TABLE 2,54,-57,-9
9124865,T2,TABLE 2,21,-12,-15
9124865,T2,TABLE 2,-15,-15,21
9124865,T2,TABLE 2,21,21,12
9124865,T2,TABLE 2,-33,54,27
9124865,T2,TABLE 2,21,27,33
9124865,T2,TABLE 2,24,39,-12
9124865,T2,TABLE 2,-17,42,-15
9124865,T2,TABLE 2,-30,7,15
9124865,T2,TABLE 2,-12,39,-18
9124865,T2,TABLE 2,48,-30,54
9124865,T2,TABLE 2,36,-6,18
9124865,T2,TABLE 2,-15,33,19
9124865,T3,TABLE 3,-63,-36,3
9124865,T3,TABLE 3,-60,-30,-24
9124865,T3,TABLE 3,-39,27,45
9124865,T3,TABLE 3,-48,42,0
9124865,T3,TABLE 3,-48,3,51
9124865,T3,TABLE 3,-51,27,-9
9124865,T3,TABLE 3,-48,12,3
9124865,T3,TABLE 3,-39,6,3
9124865,T3,TABLE 3,0,57,-3
9124865,T3,TABLE 3,-15,42,-24
9124865,T3,TABLE 3,-12,45,-18
9124865,T3,TABLE 3,0,57,1
9124865,T3,TABLE 3,-12,42,-3
9124865,T3,TABLE 3,3,54,3
9279810,t2,Table 2,66,-42,15
9279810,t2,Table 2,-51,-54,15
9279810,t2,Table 2,-51,-51,51
9279810,t2,Table 2,48,-72,24
9279810,t2,Table 2,-21,39,45
9279810,t2,Table 2,24,60,33
9279810,t2,Table 2,12,-75,27
9279810,t2,Table 2,-45,12,15
9279810,t2,Table 2,45,-30,-3
9279810,t2,Table 2,63,-18,0
9279810,t2,Table 2,30,27,54
8344374,Tab1,Table 1,52,24,12
8344374,Tab1,Table 1,63,18,18
8344374,Tab1,Table 1,40,35,6
8344374,Tab1,Table 1,48,4,10
8344374,Tab1,Table 1,6,-18,57
8344374,Tab1,Table 1,3,-18,57
8344374,Tab1,Table 1,2,2,62
8344374,Tab1,Table 1,-12,-26,66
8344374,Tab1,Table 1,12,-24,66
8344374,Tab1,Table 1,-2,-16,68
8344374,Tab1,Table 1,4,-6,64
8344374,Tab1,Table 1,40,38,38
8344374,Tab1,Table 1,52,38,12
9939614,tbl2,Table 2,-6,-12,51
9939614,tbl2,Table 2,-9,15,42
9939614,tbl3,Table 3,-9,-12,51
9939614,tbl3,Table 3,-27,-69,51
9939614,tbl3,Table 3,-42,-30,24
9939614,tbl3,Table 3,-9,-33,39
9939614,tbl3,Table 3,-15,-81,-3
9939614,tbl3,Table 3,-18,-72,15
9084428,T1,Table 1,-44,-34,44
9084428,T1,Table 1,58,0,26
9084428,T1,Table 1,36,-38,70
9084428,T1,Table 1,-22,-82,28
6328464,T2,Table 2,-24.0,-50.0,-42.0
6328464,T2,Table 2,-19.0,-43.0,-41.0
6328464,T2,Table 2,-9.0,-72.0,39.0
6328464,T2,Table 2,-12.0,-73.0,30.0
6328464,T2,Table 2,-3.0,-72.0,-30.0
6328464,T3,Table 3,9.0,-36.0,-6.0
6328464,T3,Table 3,9.0,-36.0,-6.0
6328464,T3,Table 3,9.0,-36.0,-6.0
6328464,T3,Table 3,9.0,-36.0,-6.0
6328464,T3,Table 3,30.0,-39.0,33.0
6328464,T3,Table 3,-42.0,-6.0,-24.0
6328464,T3,Table 3,-18.0,-54.0,-18.0
6328464,T3,Table 3,-18.0,-54.0,-18.0
6328464,T3,Table 3,-15.0,-57.0,-51.0
6328464,T3,Table 3,21.0,-60.0,-9.0
6328464,T3,Table 3,-18.0,-54.0,-18.0
6328464,T3,Table 3,51.0,-3.0,-18.0
8869855,brainsci-12-00243-t002,Table 2,-11,-36,68
8869855,brainsci-12-00243-t002,Table 2,-4,-25,69
8869855,brainsci-12-00243-t002,Table 2,-49,-22,63
8869855,brainsci-12-00243-t002,Table 2,-18,-35,76
8869855,brainsci-12-00243-t002,Table 2,-33,-35,71
8869855,brainsci-12-00243-t002,Table 2,-36,-22,69
8869855,brainsci-12-00243-t002,Table 2,-37,-16,67
8869855,brainsci-12-00243-t002,Table 2,2,-57,67
8869855,brainsci-12-00243-t002,Table 2,-21,-3,76
8869855,brainsci-12-00243-t002,Table 2,5,-13,74
8869855,brainsci-12-00243-t002,Table 2,8,-39,59
8869855,brainsci-12-00243-t002,Table 2,6,-24,64
8869855,brainsci-12-00243-t002,Table 2,25,-49,74
8869855,brainsci-12-00243-t002,Table 2,8,-47,65
8869855,brainsci-12-00243-t002,Table 2,40,-21,65
8869855,brainsci-12-00243-t002,Table 2,43,-25,65
8869855,brainsci-12-00243-t002,Table 2,34,-26,72
8869855,brainsci-12-00243-t002,Table 2,32,-16,72
8869855,brainsci-12-00243-t002,Table 2,6,-52,13
8869855,brainsci-12-00243-t002,Table 2,0,-46,7
8869855,brainsci-12-00243-t002,Table 2,19,-62,14
8869855,brainsci-12-00243-t002,Table 2,7,-60,12
8869855,brainsci-12-00243-t002,Table 2,6,-51,24
8869855,brainsci-12-00243-t002,Table 2,37,-3,-28
8869855,brainsci-12-00243-t002,Table 2,33,1,-28
8869855,brainsci-12-00243-t002,Table 2,33,-4,-22
8869855,brainsci-12-00243-t002,Table 2,-39,-56,23
8869855,brainsci-12-00243-t002,Table 2,-15,-50,23
8869855,brainsci-12-00243-t002,Table 2,-43,-56,33
8869855,brainsci-12-00243-t002,Table 2,-31,-35,-15
8869855,brainsci-12-00243-t002,Table 2,-28,-37,-8
8869855,brainsci-12-00243-t002,Table 2,-32,-31,-24
8869855,brainsci-12-00243-t002,Table 2,-35,-38,-17
8869855,brainsci-12-00243-t002,Table 2,-58,-9,-18
8869855,brainsci-12-00243-t002,Table 2,-40,20,-36
8869855,brainsci-12-00243-t002,Table 2,-40,-5,-27
8869855,brainsci-12-00243-t002,Table 2,-46,-11,-16
8869855,brainsci-12-00243-t002,Table 2,-55,-4,-18
8869855,brainsci-12-00243-t002,Table 2,-65,-3,-18
8869855,brainsci-12-00243-t002,Table 2,-68,-13,-16
8869855,brainsci-12-00243-t002,Table 2,4,-52,-41
8869855,brainsci-12-00243-t002,Table 2,-22,-41,-46
8869855,brainsci-12-00243-t002,Table 2,-6,-55,-42
8869855,brainsci-12-00243-t002,Table 2,10,-54,-42
8869855,brainsci-12-00243-t002,Table 2,17,-52,-34
8869855,brainsci-12-00243-t002,Table 2,17,-51,-27
8869855,brainsci-12-00243-t002,Table 2,24,-39,-44
8869855,brainsci-12-00243-t002,Table 2,32,-45,-47
8869855,brainsci-12-00243-t002,Table 2,44,-42,-37
6277540,T3,Table 3,-3,-90,0
6277540,T3,Table 3,-9,-78,-6
6277540,T3,Table 3,54,-51,33
6277540,T3,Table 3,-3,30,51
9226846,brb32553-tbl-0002,TABLE 2,54,33,15
9226846,brb32553-tbl-0002,TABLE 2,39,24,39
9226846,brb32553-tbl-0002,TABLE 2,3,-51,27
9226846,brb32553-tbl-0002,TABLE 2,-3,36,48
9226846,brb32553-tbl-0002,TABLE 2,-42,-63,36
9226846,brb32553-tbl-0002,TABLE 2,48,-60,42
6345858,Tab1,Table 1,15.0,-27.0,51.0
6345858,Tab1,Table 1,9.0,-21.0,45.0
6345858,Tab1,Table 1,-6.0,-18.0,45.0
6345858,Tab2,Table 2,15.0,-27.0,51.0
6345858,Tab2,Table 2,-6.0,-15.0,45.0
6345858,Tab2,Table 2,12.0,-18.0,45.0
6252312,T1,Table 1,48,18,18
6252312,T1,Table 1,6,8,50
6252312,T1,Table 1,-58,-32,48
6252312,T1,Table 1,28,6,56
6252312,T1,Table 1,-58,12,18
6252312,T1,Table 1,46,-36,58
6252312,T1,Table 1,62,-24,42
6252312,T1,Table 1,-20,8,58
6252312,T1,Table 1,-8,-38,28
6252312,T1,Table 1,-30,32,20
6252312,T2,Table 2,10,8,56
6252312,T2,Table 2,32,24,-12
6252312,T2,Table 2,46,16,16
6252312,T2,Table 2,-62,10,16
6252312,T2,Table 2,-24,-40,-12
6252312,T2,Table 2,-6,8,0
6252312,T2,Table 2,24,-40,64
6252312,T2,Table 2,-6,4,50
6252312,T2,Table 2,18,-26,66
6252312,T2,Table 2,-18,-24,64
7004957,T1,Table 1,-42.0,4.0,6.0
7004957,T1,Table 1,-28.0,-2.0,12.0
7004957,T1,Table 1,-34.0,16.0,10.0
7004957,T1,Table 1,-34.0,16.0,-8.0
7004957,T1,Table 1,-54.0,16.0,6.0
7004957,T1,Table 1,-34.0,24.0,-8.0
7004957,T1,Table 1,-18.0,56.0,-16.0
7004957,T1,Table 1,-6.0,40.0,4.0
7004957,T1,Table 1,-8.0,46.0,14.0
7004957,T1,Table 1,14.0,-56.0,-8.0
7004957,T1,Table 1,42.0,-48.0,-22.0
7004957,T1,Table 1,32.0,-70.0,-16.0
7004957,T1,Table 1,-28.0,-52.0,-18.0
7004957,T1,Table 1,-18.0,-46.0,-12.0
7004957,T1,Table 1,50.0,-46.0,-22.0
7004957,T1,Table 1,-30.0,-40.0,-22.0
7275020,Tab2,Table 2,-57.0,-33.0,-3.0
7275020,Tab2,Table 2,18.0,51.0,27.0
7275020,Tab2,Table 2,45.0,27.0,42.0
7275020,Tab2,Table 2,30.0,-18.0,-9.0
7275020,Tab2,Table 2,21.0,51.0,33.0
7275020,Tab2,Table 2,-33.0,-9.0,48.0
7275020,Tab3,Table 3,-27.0,36.0,36.0
7275020,Tab3,Table 3,-54.0,-15.0,-6.0
7275020,Tab3,Table 3,-30.0,36.0,33.0
7275020,Tab3,Table 3,-27.0,27.0,45.0
7267906,hbm24923-tbl-0002,Table 2,51.0,-21.0,12.0
7267906,hbm24923-tbl-0002,Table 2,69.0,-18.0,0.0
7267906,hbm24923-tbl-0002,Table 2,60.0,-30.0,9.0
7267906,hbm24923-tbl-0002,Table 2,0.0,-33.0,24.0
7267906,hbm24923-tbl-0002,Table 2,21.0,-60.0,33.0
7267906,hbm24923-tbl-0002,Table 2,-6.0,-78.0,51.0
9356738,t0002,Table 2,-51,-54,3
9356738,t0002,Table 2,-6,-87,-9
9356738,t0002,Table 2,9,-60,9
9356738,t0002,Table 2,8,-54,65
9356738,t0002,Table 2,25,-69,39
8674725,T4,TABLE 4,-48.0,6.0,3.0
8674725,T4,TABLE 4,-32.0,20.0,6.0
8979908,T2,TABLE 2,-30.0,-75.0,-42.0
8979908,T2,TABLE 2,-12.0,42.0,-30.0
8979908,T2,TABLE 2,12.0,60.0,-12.0
8979908,T2,TABLE 2,-45.0,-36.0,42.0
8979908,T2,TABLE 2,6.0,-75.0,33.0
